date,weekday,sekki,rank,season,season_pt,seasonal_idx,weekday_idx,visitor_idx,kf1,kf2,kf3,mp_point,predicted_sales,predicted_count,actual_sales,actual_count
2024-06-06,木,芒種,10,HIGH SEASON,3.5,4.0,3.0,4.0,3.67,2.11,2.08,2.62,637690,158,137300,41
2024-06-07,金,芒種,10,HIGH SEASON,3.5,4.0,4.0,4.0,4.0,2.11,2.08,2.73,513110,125,439890,121
2024-06-08,土,芒種,10,HIGH SEASON,3.5,4.0,5.0,4.0,4.33,2.11,2.08,2.84,1051710,282,1481780,345
2024-06-09,日,芒種,10,HIGH SEASON,3.5,4.0,4.0,4.0,4.0,2.11,2.08,2.73,922530,234,238550,54
2024-06-10,月,芒種,10,HIGH SEASON,3.5,4.0,2.0,4.0,3.33,2.11,2.08,2.51,422900,110,486150,122
2024-06-11,火,芒種,10,HIGH SEASON,3.5,4.0,2.0,4.0,3.33,2.11,2.08,2.51,493300,120,580500,163
2024-06-12,水,芒種,10,HIGH SEASON,3.5,4.0,2.0,4.0,3.33,2.11,2.08,2.51,508760,128,808250,205
2024-06-13,木,芒種,10,HIGH SEASON,3.5,4.0,3.0,4.0,3.67,2.11,2.08,2.62,554291,138,1352000,279
2024-06-14,金,芒種,10,HIGH SEASON,3.5,4.0,4.0,4.0,4.0,2.11,2.08,2.73,500906,124,716720,154
2024-06-15,土,芒種,10,HIGH SEASON,3.5,4.0,5.0,4.0,4.33,2.11,2.08,2.84,1123388,292,1179610,300
2024-06-16,日,芒種,10,HIGH SEASON,3.5,4.0,4.0,4.0,4.0,2.11,2.08,2.73,808533,204,428910,101
2024-06-17,月,芒種,10,HIGH SEASON,3.5,4.0,2.0,4.0,3.33,2.11,2.08,2.51,433441,112,534450,136
2024-06-18,火,芒種,10,HIGH SEASON,3.5,4.0,2.0,4.0,3.33,2.11,2.08,2.51,507833,127,334280,81
2024-06-19,水,芒種,10,HIGH SEASON,3.5,4.0,2.0,4.0,3.33,2.11,2.08,2.51,558675,141,702850,175
2024-06-20,木,芒種,10,HIGH SEASON,3.5,4.0,3.0,4.0,3.67,2.11,2.08,2.62,668250,158,610650,153
2024-06-21,金,夏至,7,HIGH SEASON,4.0,4.0,4.0,4.0,4.0,2.11,2.08,2.73,531737,128,668200,184
2024-06-22,土,夏至,7,HIGH SEASON,4.0,4.0,5.0,4.0,4.33,2.11,2.08,2.84,1131420,293,1307950,316
2024-06-23,日,夏至,7,HIGH SEASON,4.0,4.0,4.0,4.0,4.0,2.11,2.08,2.73,754301,189,870500,208
2024-06-24,月,夏至,7,HIGH SEASON,4.0,4.0,2.0,4.0,3.33,2.11,2.08,2.51,447871,115,245750,85
2024-06-25,火,夏至,7,HIGH SEASON,4.0,4.0,2.0,4.0,3.33,2.11,2.08,2.51,483040,121,262650,64
2024-06-26,水,夏至,7,HIGH SEASON,4.0,4.0,2.0,4.0,3.33,2.11,2.08,2.51,579271,146,206650,62
2024-06-27,木,夏至,7,HIGH SEASON,4.0,4.0,3.0,4.0,3.67,2.11,2.08,2.62,661050,158,590600,145
2024-06-28,金,夏至,7,HIGH SEASON,4.0,4.0,4.0,4.0,4.0,2.11,2.08,2.73,548795,135,1384450,329
2024-06-29,土,夏至,7,HIGH SEASON,4.0,4.0,5.0,4.0,4.33,2.11,2.08,2.84,1153486,296,2339850,507
2024-06-30,日,夏至,7,HIGH SEASON,4.0,4.0,4.0,4.0,4.0,2.11,2.08,2.73,768826,191,1383300,326
2024-07-01,月,夏至,7,HIGH SEASON,4.0,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1135750,272,0,0
2024-07-02,火,夏至,7,HIGH SEASON,4.0,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1085775,244,787700,198
2024-07-03,水,夏至,7,HIGH SEASON,4.0,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1277100,295,1066100,275
2024-07-04,木,夏至,7,HIGH SEASON,4.0,5.0,3.0,5.0,4.33,3.88,3.92,4.04,1528575,325,707450,193
2024-07-05,金,夏至,7,HIGH SEASON,4.0,5.0,4.0,5.0,4.67,3.88,3.92,4.16,1988325,421,1230150,264
2024-07-06,土,小暑,4,TOP SEASON,4.5,5.0,5.0,5.0,5.0,3.88,3.92,4.27,2064420,447,1596500,353
2024-07-07,日,小暑,4,TOP SEASON,4.5,5.0,4.0,5.0,4.67,3.88,3.92,4.16,1964530,458,1145950,246
2024-07-08,月,小暑,4,TOP SEASON,4.5,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1135750,272,747550,161
2024-07-09,火,小暑,4,TOP SEASON,4.5,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1026160,235,1101950,233
2024-07-10,水,小暑,4,TOP SEASON,4.5,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1234900,291,1295300,292
2024-07-11,木,小暑,4,TOP SEASON,4.5,5.0,3.0,5.0,4.33,3.88,3.92,4.04,1364350,298,1419100,303
2024-07-12,金,小暑,4,TOP SEASON,4.5,5.0,4.0,5.0,4.67,3.88,3.92,4.16,1836690,389,1888550,402
2024-07-13,土,小暑,4,TOP SEASON,4.5,5.0,5.0,5.0,5.0,3.88,3.92,4.27,1986433,431,2677730,506
2024-07-14,日,小暑,4,TOP SEASON,4.5,5.0,4.0,5.0,4.67,3.88,3.92,4.16,1828100,423,3082340,639
2024-07-15,月,小暑,4,TOP SEASON,4.5,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1071050,253,2208290,473
2024-07-16,火,小暑,4,TOP SEASON,4.5,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1038791,234,1146320,272
2024-07-17,水,小暑,4,TOP SEASON,4.5,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1244966,291,2516440,548
2024-07-18,木,小暑,4,TOP SEASON,4.5,5.0,3.0,5.0,4.33,3.88,3.92,4.04,1373475,299,2276750,699
2024-07-19,金,小暑,4,TOP SEASON,4.5,5.0,4.0,5.0,4.67,3.88,3.92,4.16,1845333,391,2242570,438
2024-07-20,土,小暑,4,TOP SEASON,4.5,5.0,5.0,5.0,5.0,3.88,3.92,4.27,2085190,442,2951700,595
2024-07-21,日,小暑,4,TOP SEASON,4.5,5.0,4.0,5.0,4.67,3.88,3.92,4.16,2007277,454,1968270,468
2024-07-22,月,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1233512,284,1941300,396
2024-07-23,火,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1054152,240,1368450,322
2024-07-24,水,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1426605,328,1123770,272
2024-07-25,木,大暑,9,HIGH SEASON,3.67,5.0,3.0,5.0,4.33,3.88,3.92,4.04,1502514,356,1903920,443
2024-07-26,金,大暑,9,HIGH SEASON,3.67,5.0,4.0,5.0,4.67,3.88,3.92,4.16,1902081,398,2447570,460
2024-07-27,土,大暑,9,HIGH SEASON,3.67,5.0,5.0,5.0,5.0,3.88,3.92,4.27,2193503,461,3213770,643
2024-07-28,日,大暑,9,HIGH SEASON,3.67,5.0,4.0,5.0,4.67,3.88,3.92,4.16,2002401,455,1745470,394
2024-07-29,月,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1321986,298,935450,228
2024-07-30,火,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1093440,250,1769280,423
2024-07-31,水,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,3.88,3.92,3.93,1388751,321,1607290,367
2024-08-01,木,大暑,9,HIGH SEASON,3.67,5.0,3.0,5.0,4.33,4.11,4.24,4.23,1273420,304,1748130,350
2024-08-02,金,大暑,9,HIGH SEASON,3.67,5.0,4.0,5.0,4.67,4.11,4.24,4.34,1779750,360,3214090,634
2024-08-03,土,大暑,9,HIGH SEASON,3.67,5.0,5.0,5.0,5.0,4.11,4.24,4.45,2262062,499,3306880,689
2024-08-04,日,大暑,9,HIGH SEASON,3.67,5.0,4.0,5.0,4.67,4.11,4.24,4.34,1696212,396,2005290,445
2024-08-05,月,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1392600,329,1521980,389
2024-08-06,火,大暑,9,HIGH SEASON,3.67,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1609370,347,2354270,565
2024-08-07,水,立秋,2,TOP SEASON,4.83,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1282040,299,2777100,573
2024-08-08,木,立秋,2,TOP SEASON,4.83,5.0,3.0,5.0,4.33,4.11,4.24,4.23,1352538,312,2243150,548
2024-08-09,金,立秋,2,TOP SEASON,4.83,5.0,4.0,5.0,4.67,4.11,4.24,4.34,2066618,415,2608360,538
2024-08-10,土,立秋,2,TOP SEASON,4.83,5.0,5.0,5.0,5.0,4.11,4.24,4.45,2471026,537,2594380,557
2024-08-11,日,立秋,2,TOP SEASON,4.83,5.0,4.0,5.0,4.67,4.11,4.24,4.34,1758028,405,2693820,612
2024-08-12,月,立秋,2,TOP SEASON,4.83,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1418476,341,2474140,576
2024-08-13,火,立秋,2,TOP SEASON,4.83,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1733520,383,1278970,289
2024-08-14,水,立秋,2,TOP SEASON,4.83,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1531216,344,1157450,283
2024-08-15,木,立秋,2,TOP SEASON,4.83,5.0,3.0,5.0,4.33,4.11,4.24,4.23,1479768,345,2549940,610
2024-08-16,金,立秋,2,TOP SEASON,4.83,5.0,4.0,5.0,4.67,4.11,4.24,4.34,2156908,435,2782400,628
2024-08-17,土,立秋,2,TOP SEASON,4.83,5.0,5.0,5.0,5.0,4.11,4.24,4.45,2491585,540,2172740,479
2024-08-18,日,立秋,2,TOP SEASON,4.83,5.0,4.0,5.0,4.67,4.11,4.24,4.34,1913993,440,1819490,478
2024-08-19,月,立秋,2,TOP SEASON,4.83,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1594420,380,967450,279
2024-08-20,火,立秋,2,TOP SEASON,4.83,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1668584,369,1511300,333
2024-08-21,水,立秋,2,TOP SEASON,4.83,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1477821,336,1987800,506
2024-08-22,木,処暑,5,TOP SEASON,4.33,5.0,3.0,5.0,4.33,4.11,4.24,4.23,1613540,378,1151350,244
2024-08-23,金,処暑,5,TOP SEASON,4.33,5.0,4.0,5.0,4.67,4.11,4.24,4.34,2246264,463,1729410,383
2024-08-24,土,処暑,5,TOP SEASON,4.33,5.0,5.0,5.0,5.0,4.11,4.24,4.45,2446035,531,2548740,572
2024-08-25,日,処暑,5,TOP SEASON,4.33,5.0,4.0,5.0,4.67,4.11,4.24,4.34,1900492,445,2238750,659
2024-08-26,月,処暑,5,TOP SEASON,4.33,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1504852,365,868050,202
2024-08-27,火,処暑,5,TOP SEASON,4.33,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1648923,365,697346,100
2024-08-28,水,処暑,5,TOP SEASON,4.33,5.0,2.0,5.0,4.0,4.11,4.24,4.12,1541568,357,990520,229
2024-08-29,木,処暑,5,TOP SEASON,4.33,5.0,3.0,5.0,4.33,4.11,4.24,4.23,1562185,363,1150110,249
2024-08-30,金,処暑,5,TOP SEASON,4.33,5.0,4.0,5.0,4.67,4.11,4.24,4.34,2181657,453,2025610,371
2024-08-31,土,処暑,5,TOP SEASON,4.33,5.0,5.0,5.0,5.0,4.11,4.24,4.45,2458873,536,2287480,521
2024-09-01,日,処暑,5,TOP SEASON,4.33,5.0,4.0,5.0,4.67,1.57,1.6,2.61,460762,152,1852810,468
2024-09-02,月,処暑,5,TOP SEASON,4.33,5.0,2.0,5.0,4.0,1.57,1.6,2.39,46583,44,392550,92
2024-09-03,火,処暑,5,TOP SEASON,4.33,5.0,2.0,5.0,4.0,1.57,1.6,2.39,42663,35,904360,194
2024-09-04,水,処暑,5,TOP SEASON,4.33,5.0,2.0,5.0,4.0,1.57,1.6,2.39,53745,44,1273330,269
2024-09-05,木,処暑,5,TOP SEASON,4.33,5.0,3.0,5.0,4.33,1.57,1.6,2.5,122532,102,790150,186
2024-09-06,金,処暑,5,TOP SEASON,4.33,5.0,4.0,5.0,4.67,1.57,1.6,2.61,455640,119,1219630,470
2024-09-07,土,白露,1,TOP SEASON,5.0,5.0,5.0,5.0,5.0,1.57,1.6,2.72,505112,164,2112270,452
2024-09-08,日,白露,1,TOP SEASON,5.0,5.0,4.0,5.0,4.67,1.57,1.6,2.61,739172,215,1153000,279
2024-09-09,月,白露,1,TOP SEASON,5.0,5.0,2.0,5.0,4.0,1.57,1.6,2.39,133075,56,0,0
2024-09-10,火,白露,1,TOP SEASON,5.0,5.0,2.0,5.0,4.0,1.57,1.6,2.39,258087,75,0,0
2024-09-11,水,白露,1,TOP SEASON,5.0,5.0,2.0,5.0,4.0,1.57,1.6,2.39,460273,119,0,0
2024-09-12,木,白露,1,TOP SEASON,5.0,5.0,3.0,5.0,4.33,1.57,1.6,2.5,289436,123,0,0
2024-09-13,金,白露,1,TOP SEASON,5.0,5.0,4.0,5.0,4.67,1.57,1.6,2.61,646637,207,0,0
2024-09-14,土,白露,1,TOP SEASON,5.0,5.0,5.0,5.0,5.0,1.57,1.6,2.72,826544,221,510280,144
2024-09-15,日,白露,1,TOP SEASON,5.0,5.0,4.0,5.0,4.67,1.57,1.6,2.61,808143,226,148600,57
2024-09-16,月,白露,1,TOP SEASON,5.0,5.0,2.0,5.0,4.0,1.57,1.6,2.39,133075,56,293000,89
2024-09-17,火,白露,1,TOP SEASON,5.0,5.0,2.0,5.0,4.0,1.57,1.6,2.39,258087,75,109900,28
2024-09-18,水,白露,1,TOP SEASON,5.0,5.0,2.0,5.0,4.0,1.57,1.6,2.39,460273,119,298850,87
2024-09-19,木,白露,1,TOP SEASON,5.0,5.0,3.0,5.0,4.33,1.57,1.6,2.5,289436,123,90800,39
2024-09-20,金,白露,1,TOP SEASON,5.0,5.0,4.0,5.0,4.67,1.57,1.6,2.61,646637,207,208500,54
2024-09-21,土,白露,1,TOP SEASON,5.0,5.0,5.0,5.0,5.0,1.57,1.6,2.72,773833,208,280260,67
2024-09-22,日,秋分,8,HIGH SEASON,3.83,5.0,4.0,5.0,4.67,1.57,1.6,2.61,713922,202,346860,95
2024-09-23,月,秋分,8,HIGH SEASON,3.83,5.0,2.0,5.0,4.0,1.57,1.6,2.39,165060,63,307950,109
2024-09-24,火,秋分,8,HIGH SEASON,3.83,5.0,2.0,5.0,4.0,1.57,1.6,2.39,228450,65,115400,45
2024-09-25,水,秋分,8,HIGH SEASON,3.83,5.0,2.0,5.0,4.0,1.57,1.6,2.39,419917,111,135400,40
2024-09-26,木,秋分,8,HIGH SEASON,3.83,5.0,3.0,5.0,4.33,1.57,1.6,2.5,249709,106,163750,49
2024-09-27,金,秋分,8,HIGH SEASON,3.83,5.0,4.0,5.0,4.67,1.57,1.6,2.61,559010,176,255550,93
2024-09-28,土,秋分,8,HIGH SEASON,3.83,5.0,5.0,5.0,5.0,1.57,1.6,2.72,703322,188,192890,81
2024-09-29,日,秋分,8,HIGH SEASON,3.83,5.0,4.0,5.0,4.67,1.57,1.6,2.61,668040,188,236800,73
2024-09-30,月,秋分,8,HIGH SEASON,3.83,5.0,2.0,5.0,4.0,1.57,1.6,2.39,188875,70,186220,46
2024-10-01,火,秋分,8,HIGH SEASON,3.83,5.0,2.0,5.0,4.0,1.31,1.23,2.18,0,0,192650,66
2024-10-02,水,秋分,8,HIGH SEASON,3.83,5.0,2.0,5.0,4.0,1.31,1.23,2.18,0,0,121000,30
2024-10-03,木,秋分,8,HIGH SEASON,3.83,5.0,3.0,5.0,4.33,1.31,1.23,2.29,0,0,116600,44
2024-10-04,金,秋分,8,HIGH SEASON,3.83,5.0,4.0,5.0,4.67,1.31,1.23,2.4,0,0,70100,25
2024-10-05,土,秋分,8,HIGH SEASON,3.83,5.0,5.0,5.0,5.0,1.31,1.23,2.51,0,0,448200,146
2024-10-06,日,秋分,8,HIGH SEASON,3.83,5.0,4.0,5.0,4.67,1.31,1.23,2.4,0,0,651200,197
2024-10-07,月,秋分,8,HIGH SEASON,3.83,5.0,2.0,5.0,4.0,1.31,1.23,2.18,0,0,0,0
2024-10-08,火,寒露,11,FLOW SEASON,3.33,5.0,2.0,5.0,4.0,1.31,1.23,2.18,192650,66,0,0
2024-10-09,水,寒露,11,FLOW SEASON,3.33,5.0,2.0,5.0,4.0,1.31,1.23,2.18,121000,30,0,0
2024-10-10,木,寒露,11,FLOW SEASON,3.33,5.0,3.0,5.0,4.33,1.31,1.23,2.29,116600,44,0,0
2024-10-11,金,寒露,11,FLOW SEASON,3.33,5.0,4.0,5.0,4.67,1.31,1.23,2.4,70100,25,0,0
2024-10-12,土,寒露,11,FLOW SEASON,3.33,5.0,5.0,5.0,5.0,1.31,1.23,2.51,448200,146,0,0
2024-10-13,日,寒露,11,FLOW SEASON,3.33,5.0,4.0,5.0,4.67,1.31,1.23,2.4,651200,197,0,0
2024-10-14,月,寒露,11,FLOW SEASON,3.33,5.0,2.0,5.0,4.0,1.31,1.23,2.18,0,0,0,0
2024-10-15,火,寒露,11,FLOW SEASON,3.33,5.0,2.0,5.0,4.0,1.31,1.23,2.18,192650,66,0,0
2024-10-16,水,寒露,11,FLOW SEASON,3.33,5.0,2.0,5.0,4.0,1.31,1.23,2.18,121000,30,0,0
2024-10-17,木,寒露,11,FLOW SEASON,3.33,5.0,3.0,5.0,4.33,1.31,1.23,2.29,116600,44,0,0
2024-10-18,金,寒露,11,FLOW SEASON,3.33,5.0,4.0,5.0,4.67,1.31,1.23,2.4,70100,25,0,0
2024-10-19,土,寒露,11,FLOW SEASON,3.33,5.0,5.0,5.0,5.0,1.31,1.23,2.51,448200,146,0,0
2024-10-20,日,寒露,11,FLOW SEASON,3.33,5.0,4.0,5.0,4.67,1.31,1.23,2.4,651200,197,0,0
2024-10-21,月,寒露,11,FLOW SEASON,3.33,5.0,2.0,5.0,4.0,1.31,1.23,2.18,0,0,0,0
2024-10-22,火,寒露,11,FLOW SEASON,3.33,5.0,2.0,5.0,4.0,1.31,1.23,2.18,192650,66,0,0
2024-10-23,水,霜降,15,FLOW SEASON,2.67,5.0,2.0,5.0,4.0,1.31,1.23,2.18,121000,30,0,0
2024-10-24,木,霜降,15,FLOW SEASON,2.67,5.0,3.0,5.0,4.33,1.31,1.23,2.29,116600,44,0,0
2024-10-25,金,霜降,15,FLOW SEASON,2.67,5.0,4.0,5.0,4.67,1.31,1.23,2.4,70100,25,0,0
2024-10-26,土,霜降,15,FLOW SEASON,2.67,5.0,5.0,5.0,5.0,1.31,1.23,2.51,448200,146,0,0
2024-10-27,日,霜降,15,FLOW SEASON,2.67,5.0,4.0,5.0,4.67,1.31,1.23,2.4,651200,197,0,0
2024-10-28,月,霜降,15,FLOW SEASON,2.67,5.0,2.0,5.0,4.0,1.31,1.23,2.18,0,0,0,0
2024-10-29,火,霜降,15,FLOW SEASON,2.67,5.0,2.0,5.0,4.0,1.31,1.23,2.18,192650,66,0,0
2024-10-30,水,霜降,15,FLOW SEASON,2.67,5.0,2.0,5.0,4.0,1.31,1.23,2.18,121000,30,0,0
2024-10-31,木,霜降,15,FLOW SEASON,2.67,5.0,3.0,5.0,4.33,1.31,1.23,2.29,116600,44,0,0
2024-11-01,金,霜降,15,FLOW SEASON,2.67,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-02,土,霜降,15,FLOW SEASON,2.67,3.0,5.0,3.0,3.67,2.47,2.5,2.88,0,0,0,0
2024-11-03,日,霜降,15,FLOW SEASON,2.67,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-04,月,霜降,15,FLOW SEASON,2.67,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-05,火,霜降,15,FLOW SEASON,2.67,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-06,水,霜降,15,FLOW SEASON,2.67,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-07,木,立冬,23,OFF SEASON,1.33,3.0,3.0,3.0,3.0,2.47,2.5,2.66,0,0,0,0
2024-11-08,金,立冬,23,OFF SEASON,1.33,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-09,土,立冬,23,OFF SEASON,1.33,3.0,5.0,3.0,3.67,2.47,2.5,2.88,0,0,0,0
2024-11-10,日,立冬,23,OFF SEASON,1.33,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-11,月,立冬,23,OFF SEASON,1.33,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-12,火,立冬,23,OFF SEASON,1.33,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-13,水,立冬,23,OFF SEASON,1.33,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-14,木,立冬,23,OFF SEASON,1.33,3.0,3.0,3.0,3.0,2.47,2.5,2.66,0,0,0,0
2024-11-15,金,立冬,23,OFF SEASON,1.33,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-16,土,立冬,23,OFF SEASON,1.33,3.0,5.0,3.0,3.67,2.47,2.5,2.88,0,0,0,0
2024-11-17,日,立冬,23,OFF SEASON,1.33,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-18,月,立冬,23,OFF SEASON,1.33,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-19,火,立冬,23,OFF SEASON,1.33,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-20,水,立冬,23,OFF SEASON,1.33,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-21,木,立冬,23,OFF SEASON,1.33,3.0,3.0,3.0,3.0,2.47,2.5,2.66,0,0,0,0
2024-11-22,金,小雪,19,LOW SEASON,2.0,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-23,土,小雪,19,LOW SEASON,2.0,3.0,5.0,3.0,3.67,2.47,2.5,2.88,0,0,0,0
2024-11-24,日,小雪,19,LOW SEASON,2.0,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-25,月,小雪,19,LOW SEASON,2.0,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-26,火,小雪,19,LOW SEASON,2.0,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-27,水,小雪,19,LOW SEASON,2.0,3.0,2.0,3.0,2.67,2.47,2.5,2.55,0,0,0,0
2024-11-28,木,小雪,19,LOW SEASON,2.0,3.0,3.0,3.0,3.0,2.47,2.5,2.66,0,0,0,0
2024-11-29,金,小雪,19,LOW SEASON,2.0,3.0,4.0,3.0,3.33,2.47,2.5,2.77,0,0,0,0
2024-11-30,土,小雪,19,LOW SEASON,2.0,3.0,5.0,3.0,3.67,2.47,2.5,2.88,0,0,0,0
2024-12-01,日,小雪,19,LOW SEASON,2.0,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-02,月,小雪,19,LOW SEASON,2.0,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-03,火,小雪,19,LOW SEASON,2.0,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-04,水,小雪,19,LOW SEASON,2.0,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-05,木,小雪,19,LOW SEASON,2.0,5.0,3.0,5.0,4.33,2.47,2.5,3.1,0,0,0,0
2024-12-06,金,小雪,19,LOW SEASON,2.0,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-07,土,大雪,6,HIGH SEASON,4.17,5.0,5.0,5.0,5.0,2.47,2.5,3.32,0,0,0,0
2024-12-08,日,大雪,6,HIGH SEASON,4.17,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-09,月,大雪,6,HIGH SEASON,4.17,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-10,火,大雪,6,HIGH SEASON,4.17,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-11,水,大雪,6,HIGH SEASON,4.17,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-12,木,大雪,6,HIGH SEASON,4.17,5.0,3.0,5.0,4.33,2.47,2.5,3.1,0,0,0,0
2024-12-13,金,大雪,6,HIGH SEASON,4.17,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-14,土,大雪,6,HIGH SEASON,4.17,5.0,5.0,5.0,5.0,2.47,2.5,3.32,0,0,0,0
2024-12-15,日,大雪,6,HIGH SEASON,4.17,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-16,月,大雪,6,HIGH SEASON,4.17,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-17,火,大雪,6,HIGH SEASON,4.17,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-18,水,大雪,6,HIGH SEASON,4.17,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-19,木,大雪,6,HIGH SEASON,4.17,5.0,3.0,5.0,4.33,2.47,2.5,3.1,0,0,0,0
2024-12-20,金,大雪,6,HIGH SEASON,4.17,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-21,土,冬至,3,TOP SEASON,4.67,5.0,5.0,5.0,5.0,2.47,2.5,3.32,0,0,0,0
2024-12-22,日,冬至,3,TOP SEASON,4.67,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-23,月,冬至,3,TOP SEASON,4.67,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-24,火,冬至,3,TOP SEASON,4.67,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-25,水,冬至,3,TOP SEASON,4.67,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-26,木,冬至,3,TOP SEASON,4.67,5.0,3.0,5.0,4.33,2.47,2.5,3.1,0,0,0,0
2024-12-27,金,冬至,3,TOP SEASON,4.67,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-28,土,冬至,3,TOP SEASON,4.67,5.0,5.0,5.0,5.0,2.47,2.5,3.32,0,0,0,0
2024-12-29,日,冬至,3,TOP SEASON,4.67,5.0,4.0,5.0,4.67,2.47,2.5,3.21,0,0,0,0
2024-12-30,月,冬至,3,TOP SEASON,4.67,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2024-12-31,火,冬至,3,TOP SEASON,4.67,5.0,2.0,5.0,4.0,2.47,2.5,2.99,0,0,0,0
2025-01-01,水,冬至,3,TOP SEASON,4.67,2.0,2.0,2.0,2.0,2.47,2.5,2.32,0,0,0,0
2025-01-02,木,冬至,3,TOP SEASON,4.67,2.0,3.0,2.0,2.33,2.47,2.5,2.43,0,0,0,0
2025-01-03,金,冬至,3,TOP SEASON,4.67,2.0,4.0,2.0,2.67,2.47,2.5,2.55,0,0,0,0
2025-01-04,土,冬至,3,TOP SEASON,4.67,2.0,5.0,2.0,3.0,2.47,2.5,2.66,0,0,0,0
